# BUSCO version is: 5.4.3 
# The lineage dataset is: mollusca_odb10 (Creation date: 2020-08-05, number of genomes: 7, number of BUSCOs: 5295)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
3047at6447	Complete	OX336373.1	32080225	32105656	+	669.5	662	https://www.orthodb.org/v10?query=3047at6447	RNA polymerase II assembly factor Rtp1, C-terminal
3049at6447	Complete	OX336365.1	73578263	73615768	+	595.6	367	https://www.orthodb.org/v10?query=3049at6447	Alanine--glyoxylate aminotransferase 2-like 1
3052at6447	Complete	OX336381.1	19022107	19132880	+	641.1	344	https://www.orthodb.org/v10?query=3052at6447	Innexin
3053at6447	Complete	OX336365.1	74551161	74582424	-	583.7	364	https://www.orthodb.org/v10?query=3053at6447	COP9 signalosome complex subunit 3-like
3055at6447	Complete	OX336365.1	3233933	3249650	-	606.5	386	https://www.orthodb.org/v10?query=3055at6447	Protein disulfide-isomerase
3059at6447	Complete	OX336365.1	51069593	51095521	-	710.2	607	https://www.orthodb.org/v10?query=3059at6447	microsomal triglyceride transfer protein large subunit-like
3060at6447	Complete	OX336372.1	12199827	12221966	+	762.8	424	https://www.orthodb.org/v10?query=3060at6447	26S proteasome non-ATPase regulatory subunit 3-like
3064at6447	Complete	OX336381.1	5543269	5549154	+	589.8	1233	https://www.orthodb.org/v10?query=3064at6447	uncharacterized protein LOC110442886
3066at6447	Complete	OX336379.1	44525327	44547054	-	596.2	361	https://www.orthodb.org/v10?query=3066at6447	Succinate--CoA ligase 
3068at6447	Complete	OX336365.1	8097035	8151234	+	597.3	431	https://www.orthodb.org/v10?query=3068at6447	prolyl 4-hydroxylase subunit alpha-1 isoform X1
3071at6447	Complete	OX336378.1	2054134	2096037	-	623.4	297	https://www.orthodb.org/v10?query=3071at6447	guanine nucleotide-binding protein subunit beta
3072at6447	Missing
3074at6447	Complete	OX336368.1	40529563	40530822	-	638.5	360	https://www.orthodb.org/v10?query=3074at6447	protein FAM46C-like
3077at6447	Complete	OX336375.1	2937334	2968976	-	824.8	482	https://www.orthodb.org/v10?query=3077at6447	RUN domain-containing protein 1
3080at6447	Complete	OX336376.1	7090793	7111870	-	549.6	333	https://www.orthodb.org/v10?query=3080at6447	leucine-rich repeat-containing protein 74A-like isoform X1
3081at6447	Complete	OX336381.1	24877845	24932951	-	574.9	428	https://www.orthodb.org/v10?query=3081at6447	solute carrier family 15 member 1 isoform X1
3082at6447	Complete	OX336371.1	10721322	10739290	-	901.8	513	https://www.orthodb.org/v10?query=3082at6447	lymphoid-specific helicase isoform X1
3083at6447	Complete	OX336369.1	15086524	15122685	-	711.6	702	https://www.orthodb.org/v10?query=3083at6447	Acyl-CoA synthetase family member 4
3084at6447	Complete	OX336365.1	2196379	2209836	-	568.3	243	https://www.orthodb.org/v10?query=3084at6447	Serine/threonine-protein phosphatase
3085at6447	Complete	OX336371.1	31421979	31437843	-	758.4	412	https://www.orthodb.org/v10?query=3085at6447	vacuolar fusion protein MON1 homolog A-like
3086at6447	Complete	OX336380.1	10689989	10748318	+	598.5	403	https://www.orthodb.org/v10?query=3086at6447	target of rapamycin complex 2 subunit MAPKAP1
3089at6447	Complete	OX336373.1	33698736	33720334	-	571.5	480	https://www.orthodb.org/v10?query=3089at6447	nudC domain-containing protein 1
3091at6447	Complete	OX336368.1	22400089	22414946	-	705.4	436	https://www.orthodb.org/v10?query=3091at6447	USP6 N-terminal-like protein isoform X1
3095at6447	Complete	OX336367.1	39424716	39457327	-	556.1	329	https://www.orthodb.org/v10?query=3095at6447	RNA 3'-terminal phosphate cyclase-like protein
3096at6447	Complete	OX336371.1	65560338	65574643	-	613.3	366	https://www.orthodb.org/v10?query=3096at6447	Zinc finger MYND domain-containing protein 10
3097at6447	Complete	OX336368.1	65996904	66038170	-	662.2	368	https://www.orthodb.org/v10?query=3097at6447	Palmitoyltransferase
3098at6447	Complete	OX336373.1	39128853	39138706	-	504.0	332	https://www.orthodb.org/v10?query=3098at6447	DNA ligase
3099at6447	Complete	OX336380.1	39153361	39242877	+	747.1	413	https://www.orthodb.org/v10?query=3099at6447	large neutral amino acids transporter small subunit 2 isoform X1
3101at6447	Complete	OX336365.1	19020636	19090020	+	714.6	360	https://www.orthodb.org/v10?query=3101at6447	Cytohesin-1
3102at6447	Missing
3106at6447	Complete	OX336369.1	63402651	63432016	+	551.6	378	https://www.orthodb.org/v10?query=3106at6447	Translation initiation factor eIF-2B subunit epsilon
3108at6447	Complete	OX336365.1	70596034	70626042	+	581.8	305	https://www.orthodb.org/v10?query=3108at6447	COP9 signalosome complex subunit 4
3109at6447	Complete	OX336382.1	27660984	27686902	-	553.9	381	https://www.orthodb.org/v10?query=3109at6447	WD40-repeat-containing domain
3113at6447	Complete	OX336372.1	50742159	50783977	+	640.5	509	https://www.orthodb.org/v10?query=3113at6447	integrator complex subunit 10
3114at6447	Complete	OX336380.1	26081881	26106879	-	600.3	449	https://www.orthodb.org/v10?query=3114at6447	uncharacterized protein LOC110452893
3117at6447	Complete	OX336366.1	75159285	75160634	-	718.3	351	https://www.orthodb.org/v10?query=3117at6447	probable tubulin polyglutamylase TTLL9
3119at6447	Complete	OX336373.1	32906256	32920093	-	565.2	300	https://www.orthodb.org/v10?query=3119at6447	V-type proton ATPase subunit
3120at6447	Complete	OX336372.1	3112542	3140767	-	780.3	495	https://www.orthodb.org/v10?query=3120at6447	WD40-repeat-containing domain
3122at6447	Complete	OX336367.1	6685130	6721294	-	570.2	370	https://www.orthodb.org/v10?query=3122at6447	serine palmitoyltransferase 1-like
3124at6447	Complete	OX336376.1	11872601	11930590	+	656.1	437	https://www.orthodb.org/v10?query=3124at6447	apoptosis-inducing factor 3 isoform X1
3126at6447	Complete	OX336369.1	5459392	5491212	-	628.7	470	https://www.orthodb.org/v10?query=3126at6447	alkylated DNA repair protein alkB homolog 8-like
3127at6447	Missing
3130at6447	Complete	OX336372.1	1279759	1302190	+	678.7	368	https://www.orthodb.org/v10?query=3130at6447	long-chain specific acyl-CoA dehydrogenase, mitochondrial
3131at6447	Complete	OX336365.1	37657072	37658685	-	749.9	419	https://www.orthodb.org/v10?query=3131at6447	Vesicular acetylcholine transporter
3133at6447	Complete	OX336365.1	50013146	50047306	-	668.3	588	https://www.orthodb.org/v10?query=3133at6447	AN1-type zinc finger and ubiquitin domain-containing protein 1
3134at6447	Complete	OX336374.1	50163345	50183430	-	794.3	461	https://www.orthodb.org/v10?query=3134at6447	lateral signaling target protein 2 homolog
3139at6447	Complete	OX336373.1	25792195	25811293	+	632.2	352	https://www.orthodb.org/v10?query=3139at6447	RNA-binding protein 39 isoform X1
3142at6447	Complete	OX336380.1	29346593	29388480	+	809.6	744	https://www.orthodb.org/v10?query=3142at6447	Peptidylprolyl isomerase
3145at6447	Missing
3147at6447	Complete	OX336365.1	69972703	69990395	-	655.5	359	https://www.orthodb.org/v10?query=3147at6447	60S ribosomal protein L3
3149at6447	Complete	OX336375.1	54690269	54723472	+	628.4	341	https://www.orthodb.org/v10?query=3149at6447	Phosphatidylserine synthase 2
3150at6447	Complete	OX336378.1	47305048	47326877	-	764.1	412	https://www.orthodb.org/v10?query=3150at6447	ATP-dependent RNA helicase DDX19A
3155at6447	Complete	OX336378.1	47336333	47365405	+	582.7	495	https://www.orthodb.org/v10?query=3155at6447	dnaJ homolog subfamily C member 16-like
3156at6447	Complete	OX336365.1	423949	440896	-	645.8	496	https://www.orthodb.org/v10?query=3156at6447	RAD50-interacting protein 1
3158at6447	Complete	OX336365.1	15966448	16001154	+	659.5	358	https://www.orthodb.org/v10?query=3158at6447	WD repeat domain phosphoinositide-interacting protein 2
3162at6447	Complete	OX336372.1	27742918	27772719	-	765.4	467	https://www.orthodb.org/v10?query=3162at6447	Vang-like protein
3164at6447	Complete	OX336377.1	37953331	37963341	-	711.1	627	https://www.orthodb.org/v10?query=3164at6447	wolframin-like
3165at6447	Complete	OX336383.1	9435540	9478245	-	498.7	265	https://www.orthodb.org/v10?query=3165at6447	guanine nucleotide-binding protein G(q) subunit alpha
3166at6447	Complete	OX336371.1	49434019	49539842	+	557.6	283	https://www.orthodb.org/v10?query=3166at6447	guanine nucleotide-binding protein G(i) subunit alpha isoform X1
3168at6447	Complete	OX336368.1	45824735	45853974	+	579.1	379	https://www.orthodb.org/v10?query=3168at6447	brachyury protein-like
3169at6447	Complete	OX336374.1	16092736	16114407	-	667.8	367	https://www.orthodb.org/v10?query=3169at6447	Acyl-CoA dehydrogenase/oxidase, N-terminal
3174at6447	Complete	OX336370.1	33674013	33697974	+	674.6	415	https://www.orthodb.org/v10?query=3174at6447	DNA polymerase kappa-like
3179at6447	Complete	OX336367.1	13724165	13726756	-	650.3	401	https://www.orthodb.org/v10?query=3179at6447	vacuolar fusion protein CCZ1 homolog
3180at6447	Complete	OX336374.1	27712463	27799755	+	565.9	409	https://www.orthodb.org/v10?query=3180at6447	Spermine oxidase
3181at6447	Missing
3182at6447	Complete	OX336375.1	45903941	45915237	-	665.4	480	https://www.orthodb.org/v10?query=3182at6447	ATP-dependent RNA helicase DDX55-like
3184at6447	Complete	OX336383.1	23883500	23907798	+	577.7	342	https://www.orthodb.org/v10?query=3184at6447	Medium-chain specific acyl-CoA dehydrogenase, mitochondrial
3185at6447	Complete	OX336366.1	66998173	67221930	-	652.7	338	https://www.orthodb.org/v10?query=3185at6447	homeobox protein Meis1-like
3186at6447	Complete	OX336366.1	74476970	74498890	-	574.5	485	https://www.orthodb.org/v10?query=3186at6447	HHIP-like protein 1 isoform X1
3188at6447	Complete	OX336375.1	38486124	38521222	-	672.6	443	https://www.orthodb.org/v10?query=3188at6447	Sorting nexin
3193at6447	Complete	OX336366.1	16148300	16163157	-	577.2	396	https://www.orthodb.org/v10?query=3193at6447	ADP-dependent glucokinase-like
3197at6447	Complete	OX336381.1	7373021	7415998	+	707.3	411	https://www.orthodb.org/v10?query=3197at6447	Nucleolar protein 58
3198at6447	Complete	OX336365.1	13552897	13574240	-	625.7	356	https://www.orthodb.org/v10?query=3198at6447	Phosphatidate cytidylyltransferase
3200at6447	Complete	OX336367.1	77153809	77181761	-	731.2	396	https://www.orthodb.org/v10?query=3200at6447	hippocampus abundant transcript 1 protein-like
3201at6447	Complete	OX336367.1	43264804	43285189	+	635.9	380	https://www.orthodb.org/v10?query=3201at6447	cell division cycle protein 20 homolog
3202at6447	Complete	OX336365.1	49602672	49639694	+	511.1	370	https://www.orthodb.org/v10?query=3202at6447	acyl-coenzyme A synthetase ACSM3, mitochondrial
3204at6447	Complete	OX336366.1	46137409	46250969	-	428.2	337	https://www.orthodb.org/v10?query=3204at6447	selenoprotein N-like isoform X1
3205at6447	Complete	OX336380.1	25246031	25289769	-	512.0	417	https://www.orthodb.org/v10?query=3205at6447	E3 ubiquitin-protein ligase LRSAM1
3207at6447	Complete	OX336367.1	20519078	20524634	+	653.4	311	https://www.orthodb.org/v10?query=3207at6447	ribonucleoside-diphosphate reductase small chain
3210at6447	Complete	OX336374.1	59360677	59474995	+	606.5	398	https://www.orthodb.org/v10?query=3210at6447	Type I inositol 1,4,5-trisphosphate 5-phosphatase
3212at6447	Complete	OX336366.1	65143601	65173805	+	706.2	587	https://www.orthodb.org/v10?query=3212at6447	S1 RNA-binding domain-containing protein 1
3213at6447	Complete	OX336370.1	55424313	55453387	-	678.3	352	https://www.orthodb.org/v10?query=3213at6447	arrestin domain-containing protein 3-like
3214at6447	Complete	OX336369.1	20866191	20877606	+	386.4	230	https://www.orthodb.org/v10?query=3214at6447	transcription factor SPT20 homolog
3219at6447	Complete	OX336372.1	38020817	38058680	-	611.5	383	https://www.orthodb.org/v10?query=3219at6447	transcription factor CP2-like
3220at6447	Complete	OX336379.1	16066244	16090980	+	524.4	379	https://www.orthodb.org/v10?query=3220at6447	uncharacterized protein LOC110461386
3221at6447	Complete	OX336377.1	351069	377525	-	633.0	390	https://www.orthodb.org/v10?query=3221at6447	O-acyltransferase
3225at6447	Complete	OX336373.1	39049606	39105105	+	678.1	786	https://www.orthodb.org/v10?query=3225at6447	Breast cancer anti-estrogen resistance protein 1
3226at6447	Complete	OX336369.1	36579946	36683260	-	623.8	669	https://www.orthodb.org/v10?query=3226at6447	Rho GTPase-activating protein 6
3228at6447	Complete	OX336367.1	34990584	35008345	+	690.1	324	https://www.orthodb.org/v10?query=3228at6447	mRNA export factor-like
3229at6447	Complete	OX336373.1	62641987	62674028	+	590.6	294	https://www.orthodb.org/v10?query=3229at6447	Casein kinase II subunit alpha
3230at6447	Complete	OX336382.1	10793572	10834851	+	548.7	328	https://www.orthodb.org/v10?query=3230at6447	Endoplasmic reticulum-Golgi intermediate compartment protein 3
3231at6447	Complete	OX336372.1	12607995	12620540	-	546.1	360	https://www.orthodb.org/v10?query=3231at6447	Tubulin delta chain
3235at6447	Complete	OX336375.1	42222002	42249028	-	539.7	422	https://www.orthodb.org/v10?query=3235at6447	apoptosis inhibitor 5-like
3236at6447	Complete	OX336370.1	59491219	59704156	-	762.3	397	https://www.orthodb.org/v10?query=3236at6447	small conductance calcium-activated potassium channel protein 2 isoform X1
3238at6447	Fragmented	OX336376.1	32598876	32625630	+	599.5	389	https://www.orthodb.org/v10?query=3238at6447	leucine-rich repeat-containing protein 43 isoform X1
3240at6447	Complete	OX336365.1	73963478	73980065	+	666.4	361	https://www.orthodb.org/v10?query=3240at6447	U2 snRNP auxiliary factor large subunit
3242at6447	Complete	OX336367.1	76104478	76126666	+	666.7	379	https://www.orthodb.org/v10?query=3242at6447	Trifunctional enzyme subunit beta, mitochondrial
3244at6447	Missing
3246at6447	Complete	OX336373.1	40519936	40545819	+	582.1	496	https://www.orthodb.org/v10?query=3246at6447	glycosylphosphatidylinositol anchor attachment 1 protein
3248at6447	Complete	OX336367.1	39274162	39311524	-	598.9	587	https://www.orthodb.org/v10?query=3248at6447	endoplasmic reticulum metallopeptidase 1-like
3250at6447	Missing
3251at6447	Complete	OX336376.1	53913209	54016716	+	519.0	320	https://www.orthodb.org/v10?query=3251at6447	beta-ureidopropionase-like
3252at6447	Complete	OX336372.1	44427185	44452439	-	547.0	380	https://www.orthodb.org/v10?query=3252at6447	Golgi pH regulator B
3254at6447	Complete	OX336367.1	66071098	66107747	-	675.4	346	https://www.orthodb.org/v10?query=3254at6447	DNA methyltransferase 1-associated protein 1
3255at6447	Complete	OX336368.1	36521829	36541481	+	634.4	399	https://www.orthodb.org/v10?query=3255at6447	Glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial
3258at6447	Missing
3259at6447	Complete	OX336366.1	71138259	71140013	-	523.3	415	https://www.orthodb.org/v10?query=3259at6447	interferon regulatory factor 2-binding protein-like
3261at6447	Complete	OX336368.1	27978136	28024994	-	375.2	397	https://www.orthodb.org/v10?query=3261at6447	uncharacterized protein LOC110452971
3263at6447	Complete	OX336365.1	2223983	2246821	+	475.3	269	https://www.orthodb.org/v10?query=3263at6447	guanine nucleotide-binding protein subunit beta-2-like 1
3264at6447	Complete	OX336366.1	76446775	76496126	-	544.7	327	https://www.orthodb.org/v10?query=3264at6447	ERO1-like protein alpha isoform X1
3266at6447	Missing
3268at6447	Complete	OX336365.1	50423959	50444095	+	619.8	325	https://www.orthodb.org/v10?query=3268at6447	probable E3 ubiquitin-protein ligase MGRN1 isoform X1
3269at6447	Complete	OX336380.1	24949320	24961668	-	647.5	330	https://www.orthodb.org/v10?query=3269at6447	Queuine tRNA-ribosyltransferase catalytic subunit 1
3270at6447	Complete	OX336367.1	20231918	20243891	-	596.5	337	https://www.orthodb.org/v10?query=3270at6447	sialin-like
3271at6447	Missing
3272at6447	Complete	OX336378.1	31486523	31510074	+	445.7	309	https://www.orthodb.org/v10?query=3272at6447	Leucine-rich repeat-containing protein 34
3273at6447	Complete	OX336372.1	14067938	14157630	+	592.6	387	https://www.orthodb.org/v10?query=3273at6447	sialin-like
3277at6447	Complete	OX336368.1	50981574	50993970	+	608.7	436	https://www.orthodb.org/v10?query=3277at6447	Metalloendopeptidase
3278at6447	Complete	OX336377.1	47696961	47730630	+	509.7	524	https://www.orthodb.org/v10?query=3278at6447	sperm-associated antigen 1
3279at6447	Missing
3280at6447	Complete	OX336372.1	42599284	42615290	-	475.3	368	https://www.orthodb.org/v10?query=3280at6447	aspartate aminotransferase-like
3281at6447	Complete	OX336367.1	45831324	45851457	+	688.9	387	https://www.orthodb.org/v10?query=3281at6447	intraflagellar transport protein 52 homolog
3283at6447	Missing
3285at6447	Complete	OX336380.1	5521025	5549634	+	603.5	447	https://www.orthodb.org/v10?query=3285at6447	coiled-coil domain-containing protein 151-like
3286at6447	Complete	OX336369.1	45979986	46108666	-	610.6	436	https://www.orthodb.org/v10?query=3286at6447	phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase TPTE2-like
3288at6447	Complete	OX336376.1	20969835	20976704	-	396.5	369	https://www.orthodb.org/v10?query=3288at6447	tektin-1-like
3291at6447	Complete	OX336374.1	60417229	60461445	-	498.4	341	https://www.orthodb.org/v10?query=3291at6447	Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase  
3294at6447	Fragmented	OX336372.1	15091724	15117761	+	562.2	449	https://www.orthodb.org/v10?query=3294at6447	Nicastrin
3295at6447	Complete	OX336373.1	7297289	7358448	+	548.0	284	https://www.orthodb.org/v10?query=3295at6447	GDP-mannose 4,6 dehydratase isoform X1
3296at6447	Complete	OX336373.1	23197412	23212740	-	211.0	114	https://www.orthodb.org/v10?query=3296at6447	GMP reductase
3298at6447	Complete	OX336366.1	1228891	1285293	-	585.9	382	https://www.orthodb.org/v10?query=3298at6447	Adenylosuccinate synthetase
3301at6447	Complete	OX336373.1	12457802	12471640	-	316.3	314	https://www.orthodb.org/v10?query=3301at6447	uncharacterized protein LOC101857100
3302at6447	Complete	OX336373.1	27438810	27463979	-	624.2	405	https://www.orthodb.org/v10?query=3302at6447	Putative phosphoethanolamine N-methyltransferase 3
